cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
692,3111,Gonzalez-Snow,Polarized user-facing interface,5000.00,6775.00,successful,78,IT,EUR,2020-12-21,2021-12-01,cat03,scat03
864,1424,Murphy LLC,Customer-focused non-volatile framework,9400.00,968.00,failed,10,US,USD,2021-02-21,2021-06-16,cat02,scat02
1349,3244,Taylor-Rowe,Synchronized multimedia frame,110800.00,72623.00,failed,2201,US,USD,2021-06-08,2021-11-23,cat04,scat04
1582,4643,Henderson Ltd,Open-architected stable algorithm,93800.00,45987.00,failed,676,US,USD,2020-11-30,2021-05-07,cat04,scat04
2862,6132,Moss-Guzman,Cross-platform optimizing website,1300.00,10243.00,successful,174,CH,CHF,2020-09-08,2021-02-13,cat05,scat011
23,3790,Webb Group,Public-key actuating projection,108700.00,87293.00,failed,831,US,USD,2020-12-18,2021-03-14,cat04,scat04
526,1312,Brooks-Rodriguez,Implemented intangible instruction set,5100.00,5421.00,successful,164,US,USD,2021-02-19,2021-04-09,cat05,scat07
2134,5686,Thomas Ltd,Cross-group interactive architecture,8700.00,4414.00,canceled,56,CH,CHF,2021-11-15,2021-12-26,cat04,scat04
422,2111,Williams and Sons,Centralized asymmetric framework,5100.00,10981.00,successful,161,US,USD,2021-03-07,2021-06-15,cat05,scat011
988,5685,"Vega, Chan and Carney",Down-sized systematic utilization,7400.00,10451.00,successful,138,US,USD,2021-04-18,2021-11-18,cat02,scat02
812,1905,Byrd Group,Profound fault-tolerant model,88900.00,102535.00,successful,3308,US,USD,2021-09-25,2021-09-28,cat03,scat03
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.00,12939.00,successful,127,AU,AUD,2021-10-07,2021-11-16,cat05,scat011
2504,4178,Smith-Brown,Object-based content-based ability,1500.00,10946.00,successful,207,IT,EUR,2020-12-01,2021-07-19,cat02,scat018
1707,3275,Vance-Glover,Progressive coherent secured line,61200.00,60994.00,failed,859,CA,CAD,2021-02-27,2021-11-06,cat02,scat02
3138,5713,Joyce PLC,Synchronized directional capability,3600.00,3174.00,live,31,US,USD,2020-09-25,2021-05-18,cat05,scat011
120,3339,Kennedy-Miller,Cross-platform composite migration,9000.00,3351.00,failed,45,US,USD,2020-03-08,2021-03-25,cat04,scat04
265,5585,White-Obrien,Operative local pricing structure,185900.00,56774.00,canceled,1113,US,USD,2021-11-26,2021-12-31,cat04,scat04
2499,4407,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100.00,540.00,failed,6,US,USD,2021-09-23,2022-01-18,cat01,scat01
127,1941,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.00,680.00,failed,7,US,USD,2021-08-12,2021-10-04,cat04,scat04
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.00,13045.00,successful,181,CH,CHF,2020-06-09,2021-05-01,cat06,scat010
415,3607,Welch Inc,Optional optimal website,6600.00,8276.00,successful,110,US,USD,2021-10-06,2021-12-18,cat02,scat02
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities,7100.00,1022.00,failed,31,US,USD,2020-12-02,2021-07-02,cat05,scat07
2098,5261,Freeman-Ferguson,Profound full-range open system,7800.00,4275.00,failed,78,US,USD,2021-02-10,2021-04-14,cat07,scat021
1015,4121,"Houston, Moore and Rogers",Optional tangible utilization,7600.00,8332.00,successful,185,US,USD,2021-08-12,2021-11-23,cat03,scat03
2454,4620,Small-Fuentes,Seamless maximized product,3400.00,6408.00,successful,121,US,USD,2020-04-11,2021-01-28,cat04,scat04
662,4630,Reid-Day,Devolved tertiary time-frame,84500.00,73522.00,failed,1225,GB,GBP,2021-07-13,2021-08-29,cat04,scat04
751,3440,Wallace LLC,Centralized regional function,100.00,1.00,failed,1,CH,CHF,2021-06-17,2021-07-16,cat02,scat02
2336,3572,Olson-Bishop,User-friendly high-level initiative,2300.00,4667.00,successful,106,US,USD,2020-11-04,2021-10-29,cat08,scat015
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.00,12216.00,successful,142,US,USD,2020-09-30,2021-09-07,cat08,scat015
2779,5122,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.00,6527.00,successful,233,US,USD,2020-07-17,2021-07-12,cat04,scat04
1698,1368,English-Mccullough,Business-focused discrete software,2600.00,6987.00,successful,218,US,USD,2021-05-31,2021-09-19,cat02,scat02
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.00,4932.00,failed,67,AU,AUD,2021-01-18,2021-06-12,cat05,scat05
746,5636,Harmon-Madden,Adaptive holistic hub,700.00,8262.00,successful,76,US,USD,2020-10-04,2021-07-30,cat05,scat07
906,6033,Walker-Taylor,Automated uniform concept,700.00,1848.00,successful,43,US,USD,2021-05-25,2021-09-11,cat04,scat04
3098,3599,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200.00,1583.00,failed,19,US,USD,2021-01-02,2021-05-11,cat01,scat01
1052,5566,Williams and Sons,Public-key bottom-line algorithm,140800.00,88536.00,failed,2108,CH,CHF,2020-07-12,2021-03-27,cat05,scat05
1073,1873,Ball-Fisher,Multi-layered intangible instruction set,6400.00,12360.00,successful,221,US,USD,2020-08-19,2021-01-28,cat04,scat04
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,92500.00,71320.00,failed,679,US,USD,2021-08-01,2021-10-14,cat07,scat012
1849,4453,Landry Group,Expanded value-added hardware,59700.00,134640.00,successful,2805,CA,CAD,2020-12-17,2021-06-11,cat06,scat010
1550,5481,Buckley Group,Diverse high-level attitude,3200.00,7661.00,successful,68,US,USD,2020-11-29,2021-03-01,cat07,scat012
2139,2987,Vincent PLC,Visionary 24hour analyzer,3200.00,2950.00,failed,36,DK,DKK,2021-08-13,2021-12-26,cat02,scat02
2442,2431,Watson-Douglas,Centralized bandwidth-monitored leverage,9000.00,11721.00,successful,183,CA,CAD,2021-03-29,2021-11-27,cat02,scat02
108,4158,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.00,14150.00,successful,133,US,USD,2020-12-06,2021-02-27,cat04,scat04
322,3753,Alvarez-Bauer,Front-line intermediate moderator,51300.00,189192.00,successful,2489,IT,EUR,2020-10-25,2021-04-24,cat06,scat010
2060,4391,Martinez LLC,Automated local secured line,700.00,7664.00,successful,69,US,USD,2021-11-10,2022-01-12,cat04,scat04
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900.00,4509.00,failed,47,US,USD,2021-02-02,2021-09-26,cat07,scat012
198,4547,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500.00,12009.00,successful,279,GB,GBP,2021-02-13,2021-12-04,cat02,scat02
1485,2798,Alvarez-Andrews,Extended impactful secured line,4900.00,14273.00,successful,210,US,USD,2021-01-08,2021-11-09,cat05,scat05
2136,4732,Stewart and Sons,Distributed optimizing protocol,54000.00,188982.00,successful,2100,US,USD,2020-02-17,2021-01-07,cat02,scat02
3200,5126,Dyer Inc,Secured well-modulated system engine,4100.00,14640.00,successful,252,US,USD,2021-01-01,2021-04-05,cat02,scat02
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark,85000.00,107516.00,successful,1280,US,USD,2020-07-21,2021-03-11,cat06,scat010
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure,3600.00,13950.00,successful,157,GB,GBP,2020-05-31,2021-05-13,cat05,scat013
1171,5786,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.00,12797.00,successful,194,US,USD,2021-01-30,2021-09-14,cat04,scat04
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.00,6134.00,successful,82,AU,AUD,2020-09-30,2021-03-29,cat05,scat07
1097,4530,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.00,4899.00,failed,70,US,USD,2021-02-12,2021-06-29,cat04,scat04
1307,4088,Baker-Higgins,Vision-oriented scalable portal,9600.00,4929.00,failed,154,US,USD,2020-12-17,2021-07-16,cat04,scat04
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.00,1424.00,failed,22,US,USD,2021-09-29,2021-11-21,cat04,scat04
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,97100.00,105817.00,successful,4233,US,USD,2020-05-05,2021-03-12,cat08,scat015
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.00,136156.00,successful,1297,DK,DKK,2020-10-28,2021-08-14,cat06,scat019
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.00,10723.00,successful,165,DK,DKK,2021-02-01,2021-05-29,cat06,scat019
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.00,11228.00,successful,119,US,USD,2021-06-15,2021-07-20,cat04,scat04
2259,2508,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200.00,77355.00,failed,1758,US,USD,2020-05-06,2021-02-09,cat03,scat03
1169,5779,Macias Inc,Optimized didactic intranet,8100.00,6086.00,failed,94,US,USD,2020-09-02,2021-08-06,cat02,scat08
2575,1717,Cook-Ortiz,Right-sized dedicated standardization,17700.00,150960.00,successful,1797,US,USD,2021-06-11,2021-08-22,cat02,scat018
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet,6400.00,8890.00,successful,261,US,USD,2021-03-23,2021-09-23,cat04,scat04
2267,4265,Pierce-Ramirez,Organized scalable initiative,7700.00,14644.00,successful,157,US,USD,2021-09-19,2021-11-01,cat05,scat05
78,4455,Howell and Sons,Enhanced regional moderator,116300.00,116583.00,successful,3533,US,USD,2021-05-10,2021-11-19,cat04,scat04
55,2940,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100.00,12991.00,successful,155,US,USD,2020-10-11,2021-03-10,cat03,scat03
725,6144,Lawson and Sons,Reverse-engineered multi-tasking product,1500.00,8447.00,successful,132,IT,EUR,2021-03-21,2021-05-25,cat03,scat09
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800.00,2703.00,failed,33,US,USD,2021-02-22,2021-06-21,cat08,scat015
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware,8800.00,8747.00,canceled,94,US,USD,2021-09-15,2021-10-26,cat05,scat05
2554,2116,Williams LLC,Up-sized high-level access,69900.00,138087.00,successful,1354,GB,GBP,2021-11-17,2021-11-28,cat03,scat03
2293,5102,"Cooper, Stanley and Bryant",Phased empowering success,1000.00,5085.00,successful,48,US,USD,2021-06-07,2021-11-30,cat03,scat03
2978,5815,"Miller, Glenn and Adams",Distributed actuating project,4700.00,11174.00,successful,110,US,USD,2021-03-22,2021-06-09,cat01,scat01
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.00,10831.00,successful,172,US,USD,2020-02-01,2021-02-08,cat05,scat07
342,4533,Jones-Ryan,Vision-oriented uniform instruction set,6700.00,8917.00,successful,307,US,USD,2021-03-27,2021-10-09,cat02,scat08
1719,3329,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100.00,1.00,failed,1,US,USD,2020-04-04,2021-03-11,cat02,scat02
2004,3606,Bright and Sons,Object-based needs-based info-mediaries,6000.00,12468.00,successful,160,US,USD,2021-10-23,2021-11-20,cat02,scat06
784,4749,Brady Ltd,Open-source reciprocal standardization,4900.00,2505.00,failed,31,US,USD,2020-09-28,2021-03-31,cat07,scat012
3061,2222,Collier LLC,Secured well-modulated projection,17100.00,111502.00,successful,1467,CA,CAD,2020-09-09,2021-09-05,cat02,scat08
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.00,194309.00,successful,2662,CA,CAD,2021-07-15,2021-10-23,cat06,scat014
978,2456,Moses-Terry,Horizontal clear-thinking framework,23400.00,23956.00,successful,452,AU,AUD,2021-04-06,2021-07-20,cat04,scat04
1387,2794,Williams and Sons,Profound composite core,2400.00,8558.00,successful,158,US,USD,2021-06-29,2021-10-21,cat01,scat01
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.00,7413.00,successful,225,CH,CHF,2021-08-30,2021-12-03,cat05,scat013
1439,2545,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000.00,2778.00,failed,35,US,USD,2021-02-16,2022-01-17,cat01,scat01
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware,7300.00,2594.00,failed,63,US,USD,2020-10-31,2021-11-12,cat04,scat04
1526,6155,Lee PLC,Re-contextualized leadingedge firmware,2000.00,5033.00,successful,65,US,USD,2021-02-02,2021-09-17,cat03,scat09
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.00,9317.00,successful,163,US,USD,2020-12-26,2021-09-07,cat04,scat04
780,1729,Lewis and Sons,Profound disintermediate open system,3500.00,6560.00,successful,85,US,USD,2021-05-12,2021-08-12,cat04,scat04
936,4969,Davis-Johnson,Automated reciprocal protocol,1400.00,5415.00,successful,217,US,USD,2020-08-22,2021-08-03,cat05,scat020
2820,3402,Stevenson-Thompson,Automated static workforce,4200.00,14577.00,successful,150,US,USD,2021-01-25,2021-02-21,cat05,scat013
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.00,150515.00,successful,3272,US,USD,2021-07-01,2021-10-21,cat04,scat04
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,182800.00,79045.00,canceled,898,US,USD,2021-06-28,2021-12-17,cat08,scat015
2948,5140,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800.00,7797.00,successful,300,US,USD,2021-11-23,2022-01-14,cat01,scat01
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.00,12939.00,successful,126,US,USD,2020-09-23,2021-04-29,cat04,scat04
1715,5100,Brown-Williams,Multi-channeled responsive product,161900.00,38376.00,failed,526,US,USD,2020-06-08,2021-04-07,cat05,scat07
2667,3390,Hansen-Austin,Adaptive demand-driven encryption,7700.00,6920.00,failed,121,US,USD,2020-05-11,2021-03-18,cat04,scat04
2818,1926,Santana-George,Re-engineered client-driven knowledge user,71500.00,194912.00,successful,2320,US,USD,2021-03-16,2021-06-26,cat04,scat04
175,3264,Davis LLC,Compatible logistical paradigm,4700.00,7992.00,successful,81,AU,AUD,2021-08-22,2021-10-12,cat05,scat023
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.00,79268.00,successful,1887,US,USD,2020-07-17,2021-04-11,cat08,scat015
338,3628,Chung-Nguyen,Managed discrete parallelism,40200.00,139468.00,successful,4358,US,USD,2020-03-21,2021-03-07,cat08,scat015
1372,3826,Mueller-Harmon,Implemented tangible approach,7900.00,5465.00,failed,67,US,USD,2020-12-25,2021-12-16,cat02,scat02
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.00,2111.00,failed,57,CA,CAD,2021-12-29,2022-01-16,cat08,scat015
2734,5678,Estrada Group,Multi-lateral uniform collaboration,163600.00,126628.00,failed,1229,US,USD,2020-11-08,2021-01-22,cat01,scat01
2663,2093,Lutz Group,Enterprise-wide foreground paradigm,2700.00,1012.00,failed,12,IT,EUR,2020-09-07,2021-07-05,cat02,scat017
2951,5333,Ortiz Inc,Stand-alone incremental parallelism,1000.00,5438.00,successful,53,US,USD,2021-02-27,2021-03-03,cat06,scat010
733,5139,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500.00,193101.00,successful,2414,US,USD,2021-01-11,2021-06-17,cat02,scat06
374,3173,Charles Inc,Implemented object-oriented synergy,81300.00,31665.00,failed,452,US,USD,2020-12-24,2021-12-18,cat04,scat04
1949,3333,White-Rosario,Balanced demand-driven definition,800.00,2960.00,successful,80,US,USD,2021-01-18,2021-09-25,cat04,scat04
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.00,8089.00,successful,193,US,USD,2020-06-26,2021-06-10,cat05,scat013
3020,1531,Strickland Group,Horizontal secondary interface,170800.00,109374.00,failed,1886,US,USD,2020-05-17,2021-04-25,cat04,scat04
749,4881,Lynch Ltd,Virtual analyzing collaboration,1800.00,2129.00,successful,52,US,USD,2020-06-12,2021-04-30,cat04,scat04
1336,3928,Sanders LLC,Multi-tiered explicit focus group,150600.00,127745.00,failed,1825,US,USD,2021-02-01,2022-01-16,cat02,scat08
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800.00,2289.00,failed,31,US,USD,2021-03-13,2021-12-08,cat04,scat04
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.00,12174.00,successful,290,US,USD,2021-10-26,2021-11-09,cat04,scat04
2394,6234,Santos Group,Secured dynamic capacity,5600.00,9508.00,successful,122,US,USD,2020-12-13,2021-04-30,cat02,scat06
1062,1422,"Christian, Kim and Jimenez",Devolved foreground throughput,134400.00,155849.00,successful,1470,US,USD,2021-07-11,2021-09-17,cat02,scat08
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.00,7758.00,successful,165,CA,CAD,2020-12-13,2021-08-15,cat05,scat05
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000.00,13835.00,successful,182,US,USD,2020-11-02,2021-09-04,cat06,scat019
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400.00,10770.00,successful,199,IT,EUR,2020-10-04,2021-07-20,cat05,scat05
267,4337,Barrett Inc,Organic cohesive neural-net,1700.00,3208.00,successful,56,GB,GBP,2020-12-05,2021-12-04,cat05,scat020
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries,159800.00,11108.00,failed,107,US,USD,2021-03-25,2021-10-04,cat04,scat04
2599,4140,Wright-Bryant,Reverse-engineered client-server extranet,19800.00,153338.00,successful,1460,AU,AUD,2020-06-20,2021-05-23,cat01,scat01
1505,2373,Berry-Cannon,Organized discrete encoding,8800.00,2437.00,failed,27,US,USD,2020-11-10,2021-03-17,cat04,scat04
2736,1344,Davis-Gonzalez,Balanced regional flexibility,179100.00,93991.00,failed,1221,US,USD,2020-05-11,2021-06-01,cat05,scat05
2444,2141,Best-Young,Implemented multimedia time-frame,3100.00,12620.00,successful,123,CH,CHF,2020-08-19,2021-06-02,cat02,scat018
212,3415,"Powers, Smith and Deleon",Enhanced uniform service-desk,100.00,2.00,failed,1,US,USD,2020-09-23,2021-06-06,cat03,scat03
1226,5696,Hogan Group,Versatile bottom-line definition,5600.00,8746.00,successful,159,US,USD,2021-05-01,2022-01-18,cat02,scat02
2381,1798,"Wang, Silva and Byrd",Integrated bifurcated software,1400.00,3534.00,successful,110,US,USD,2021-01-11,2021-07-02,cat03,scat03
2510,1657,Parker-Morris,Assimilated next generation instruction set,41000.00,709.00,live,14,US,USD,2020-02-15,2021-02-23,cat06,scat010
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.00,795.00,failed,16,US,USD,2020-06-16,2021-05-25,cat06,scat016
1340,3574,Haynes PLC,Re-engineered clear-thinking project,7900.00,12955.00,successful,236,US,USD,2020-08-29,2021-10-06,cat04,scat04
663,6063,Hayes Group,Implemented even-keeled standardization,5500.00,8964.00,successful,191,US,USD,2020-10-11,2021-07-04,cat05,scat05
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.00,1843.00,failed,41,US,USD,2020-11-21,2021-11-18,cat04,scat04
3143,2705,Bryant-Pope,Networked intangible help-desk,38200.00,121950.00,successful,3934,US,USD,2021-02-04,2021-08-06,cat07,scat012
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.00,8621.00,successful,80,CA,CAD,2020-08-19,2021-04-27,cat04,scat04
1216,5466,King-Morris,Proactive incremental architecture,154500.00,30215.00,canceled,296,US,USD,2020-11-27,2021-06-29,cat04,scat04
237,5821,"Carter, Cole and Curtis",Cloned responsive standardization,5800.00,11539.00,successful,462,US,USD,2020-09-08,2021-04-12,cat03,scat03
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure,1800.00,14310.00,successful,179,US,USD,2020-08-26,2021-08-05,cat05,scat07
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge,70200.00,35536.00,failed,523,AU,AUD,2021-02-21,2021-03-13,cat05,scat07
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.00,3676.00,failed,141,GB,GBP,2021-02-26,2021-05-02,cat04,scat04
1873,6142,Riggs Group,Configurable upward-trending solution,125900.00,195936.00,successful,1866,GB,GBP,2021-01-30,2021-06-11,cat05,scat020
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700.00,1343.00,failed,52,US,USD,2020-07-07,2021-07-27,cat08,scat015
2488,3916,Cooper Inc,Polarized discrete product,3600.00,2097.00,live,27,GB,GBP,2020-11-13,2021-03-21,cat05,scat013
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800.00,9021.00,successful,156,CH,CHF,2020-06-16,2021-01-24,cat06,scat016
316,1542,Fox Ltd,Extended multimedia firmware,35600.00,20915.00,failed,225,AU,AUD,2020-11-18,2021-11-16,cat04,scat04
531,3087,"Green, Murphy and Webb",Versatile directional project,5300.00,9676.00,successful,255,US,USD,2020-09-03,2021-04-30,cat05,scat011
435,3857,Stevenson PLC,Profound directional knowledge user,160400.00,1210.00,failed,38,US,USD,2021-02-19,2021-07-23,cat03,scat03
1381,5921,Soto-Anthony,Ameliorated logistical capability,51400.00,90440.00,successful,2261,US,USD,2020-10-13,2021-02-22,cat02,scat022
2606,3144,Wise and Sons,Sharable discrete definition,1700.00,4044.00,successful,40,US,USD,2020-07-15,2021-07-29,cat04,scat04
2402,2676,Butler-Barr,User-friendly next generation core,39400.00,192292.00,successful,2289,IT,EUR,2021-12-08,2022-01-01,cat04,scat04
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.00,6722.00,successful,65,US,USD,2020-12-17,2021-07-03,cat04,scat04
1447,1321,Brown-Oliver,Synchronized cohesive encoding,8700.00,1577.00,failed,15,US,USD,2021-11-23,2021-12-06,cat01,scat01
1724,1399,Davis-Gardner,Synergistic dynamic utilization,7200.00,3301.00,failed,37,US,USD,2020-04-21,2021-04-24,cat04,scat04
1050,3169,Dawson Group,Triple-buffered bi-directional model,167400.00,196386.00,successful,3777,IT,EUR,2021-03-07,2021-03-22,cat03,scat03
443,2058,Turner-Terrell,Polarized tertiary function,5500.00,11952.00,successful,184,GB,GBP,2020-10-14,2021-06-06,cat04,scat04
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.00,3930.00,successful,85,US,USD,2021-08-05,2022-01-02,cat04,scat04
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.00,5729.00,failed,112,US,USD,2021-06-03,2021-06-18,cat04,scat04
289,2984,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300.00,4883.00,successful,144,US,USD,2021-01-31,2021-06-07,cat02,scat02
2046,4768,Espinoza Group,Implemented tangible support,73000.00,175015.00,successful,1902,US,USD,2021-01-29,2021-07-16,cat04,scat04
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework,6200.00,11280.00,successful,105,US,USD,2020-12-26,2021-04-22,cat04,scat04
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.00,10012.00,successful,132,US,USD,2021-02-11,2021-06-13,cat04,scat04
1303,3540,Brown Ltd,Enhanced composite contingency,103200.00,1690.00,failed,21,US,USD,2020-09-08,2021-01-11,cat04,scat04
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000.00,84891.00,canceled,976,US,USD,2021-11-08,2022-01-26,cat05,scat05
2865,1485,Allen Inc,Total dedicated benchmark,9200.00,10093.00,successful,96,US,USD,2020-07-20,2021-04-25,cat06,scat014
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.00,3839.00,failed,67,US,USD,2020-09-14,2021-04-07,cat07,scat012
910,5594,Wiggins Ltd,Upgradable analyzing core,9900.00,6161.00,live,66,CA,CAD,2021-04-27,2021-11-24,cat03,scat03
333,2482,Luna-Horne,Profound exuding pricing structure,43000.00,5615.00,failed,78,US,USD,2020-05-18,2021-05-17,cat04,scat04
1722,2706,Allen Inc,Horizontal optimizing model,9600.00,6205.00,failed,67,AU,AUD,2021-03-14,2021-06-20,cat04,scat04
1437,4861,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500.00,11969.00,successful,114,US,USD,2020-09-16,2021-07-10,cat01,scat01
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000.00,8142.00,failed,263,AU,AUD,2020-12-20,2021-01-31,cat08,scat015
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.00,55805.00,failed,1691,US,USD,2021-04-08,2021-12-18,cat08,scat015
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700.00,15238.00,failed,181,US,USD,2021-02-17,2021-06-05,cat04,scat04
2968,4708,Smith-Powell,Upgradable clear-thinking hardware,3600.00,961.00,failed,13,US,USD,2021-09-09,2021-10-21,cat04,scat04
1876,4395,Smith-Hill,Integrated holistic paradigm,9400.00,5918.00,canceled,160,US,USD,2021-05-09,2021-06-18,cat05,scat05
2686,4912,Wright LLC,Seamless clear-thinking conglomeration,5900.00,9520.00,successful,203,US,USD,2021-02-22,2021-02-28,cat03,scat03
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology,100.00,5.00,failed,1,US,USD,2021-04-22,2021-08-20,cat04,scat04
3165,5235,Peterson Ltd,Re-engineered 24hour matrix,14500.00,159056.00,successful,1559,US,USD,2020-04-26,2021-02-28,cat02,scat02
1847,5001,Cummings-Hayes,Virtual multi-tasking core,145500.00,101987.00,canceled,2266,US,USD,2020-07-20,2021-07-24,cat05,scat05
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.00,1980.00,failed,21,US,USD,2021-03-07,2021-09-06,cat05,scat023
201,2576,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600.00,156384.00,successful,1548,AU,AUD,2021-07-19,2021-12-03,cat03,scat03
960,6122,Moss-Obrien,Function-based next generation emulation,700.00,7763.00,successful,80,US,USD,2021-04-20,2021-05-15,cat04,scat04
1475,2813,Wood Inc,Re-engineered composite focus group,187600.00,35698.00,failed,830,US,USD,2020-08-17,2021-08-05,cat05,scat023
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function,9800.00,12434.00,successful,131,US,USD,2020-08-17,2021-04-06,cat04,scat04
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system,1100.00,8081.00,successful,112,US,USD,2021-07-15,2021-10-04,cat05,scat011
2122,5508,Black-Graham,Operative hybrid utilization,145000.00,6631.00,failed,130,US,USD,2021-09-17,2021-10-03,cat06,scat019
923,3850,Robbins Group,Function-based interactive matrix,5500.00,4678.00,failed,55,US,USD,2021-02-04,2021-03-07,cat03,scat03
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700.00,6800.00,successful,155,US,USD,2021-04-18,2021-11-16,cat06,scat019
3209,4532,"Harris, Russell and Mitchell",User-centric cohesive policy,3600.00,10657.00,successful,266,US,USD,2021-01-21,2021-11-02,cat01,scat01
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900.00,4997.00,failed,114,IT,EUR,2021-07-23,2021-11-25,cat08,scat015
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.00,13164.00,successful,155,US,USD,2020-04-25,2021-03-28,cat04,scat04
2925,4401,Nunez-King,Phased clear-thinking policy,2200.00,8501.00,successful,207,GB,GBP,2020-04-09,2021-03-05,cat02,scat02
3087,2981,Davis and Sons,Seamless solution-oriented capacity,1700.00,13468.00,successful,245,US,USD,2020-10-08,2021-08-23,cat04,scat04
2040,4467,Howard-Douglas,Organized human-resource attitude,88400.00,121138.00,successful,1573,US,USD,2020-09-22,2021-04-06,cat02,scat022
